210	27.9
265	30.0
91	63.1
201	-1.1
264
96	New Mexico St.
   15 seed, R64	WAC	4	4–0
2–0	106.9
125	98.7
108	.7154
96	52.9
65	42.1
19	23.6
303	22.3
35	41.1
17	32.6
206	49.2
37	30.0
94	50.3
102	40.8
28	40.9
52	30.4
69	23.5
311	27.6
49	62.4
224	+0.25
53
97	Morehead St.	OVC	3	2–1
0–0	110.1
91	101.7
153	.7135
97	52.7
72	49.1
157	13.1
24	21.9
41	27.6
235	33.7
228	43.8
71	47.8
280	50.4
95	49.1
195	38.5
91	32.7
109	30.8
228	34.2
163	68.2
52	-0.29
94
98	Wofford
   12 seed, R64	SC	3	3–0
0–0	111.3
70	103.0
164	.7111
98	55.8
37	45.5
65	16.7
123	15.0
261	30.9
159	28.7
125	55.5
14	21.7
20	55.2
30	43.4
68	38.0
99	34.1
138	36.5
116	26.5
33	59.8
295	+0.26
52
99	UC Santa Barbara	BW	5	3–2
2–0	114.4
44	105.9
207	.7067
99	50.5
119	51.3
207	14.4
50	12.6
314	29.8
188	24.5
52	42.5
86	41.7
226	49.2
122	50.6
220	35.9
147	35.2
172	28.6
259	33.6
146	65.0
143	+0.08
67
100	Manhattan
   16 seed, R68	MAAC	4	3–1
0–0	98.8
229	91.6
32	.7043
100	46.9
213	44.1
46	20.2
240	19.5
94	31.9
136	23.8
46	44.8
65	49.8
296	45.4
219	46.8
151	32.9
193	24.6
18	36.8
109	27.0
39	68.7
44	+0.45
37
Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	Efg%	EfgD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
101	Washington	P12	3	1–2
1–1	111.5
67	103.4
169	.7043
101	52.8
69	51.8
217	17.4
151	16.3
218	28.0
222	33.0
215	21.7
313	26.7
56	41.7
272	58.9
318	48.3
11	25.9
26	36.0
128	35.2
181	62.5
221	-0.7
157
102	Dayton
   11 seed, R32	A10	5	3–2
0–1	104.6
154	97.1
88	.7024
102	48.6
171	50.8
199	17.7
161	24.1
13	21.9
300	31.6
184	41.3
95	29.3
82	50.9
84	44.4
89	29.1
252	41.6
282	32.6
193	35.7
194	61.7
250	-0.40
108
103	North Dakota St.
   15 seed, R64	Sum	3	3–0
0–0	91.8
290	85.3
5	.6998
103	46.9
213	37.7
2	14.9
68	12.8
310	20.2
312	15.5
8	51.0
31	39.0
195	50.5
91	41.8
40	26.1
289	18.2
3	32.2
203	28.6
68	64.5
160	+0.6
31
104	Coastal Carolina
   16 seed, R64	BSth	3	3–0
0–0	103.3
171	96.1
75	.6969
104	53.5
62	43.1
27	18.7
193	16.3
218	32.0
133	24.1
49	38.2
124	45.2
261	51.3
76	45.1
108	38.6
87	26.6
33	33.5
173	38.6
244	66.7
95	+0.28
51
105	Hawaii	BW	5	3–2
1–1	111.5
68	103.8
176	.6955
105	54.1
54	49.3
165	17.8
166	20.7
67	32.5
118	36.7
278	42.1
89	49.3
290	56.0
27	48.6
184	34.0
174	33.7
135	37.1
100	32.7
130	69.2
37	-0.9
225
106	UTEP	CUSA	5	3–2
2–0	110.8
78	103.1
168	.6953
106	54.4
50	47.9
120	19.5
223	18.3
135	32.2
129	35.0
248	52.1
24	29.5
84	49.4
119	44.7
97	43.4
32	36.1
190	31.7
213	34.0
156	64.1
175	-0.6
144
107	Tennessee	SEC	4	2–2
1–1	112.9
54	105.1
199	.6946
107	47.6
195	50.8
199	15.6
85	19.3
98	39.2
27	30.4
161	30.7
220	49.5
291	46.3
195	56.5
302	33.0
192	28.8
53	41.2
51	42.6
292	58.8
312	+0.00
77
108	American	Pat	3	2–1
0–0	110.6
81	103.0
165	.6943
108	60.9
7	59.4
320	14.6
57	24.1
13	16.7
326	29.6
140	33.1
189	29.7
89	54.4
40	66.7
332	48.1
12	31.4
86	36.6
114	37.0
220	60.0
288	-0.29
96
109	Rice	CUSA	4	2–2
1–1	107.6
112	100.3
131	.6923
109	54.4
50	43.7
37	20.4
245	13.6
294	29.9
182	32.1
196	29.4
245	38.0
181	50.4
95	46.6
146	39.4
76	25.0
20	45.4
28	32.1
121	65.0
143	-0.9
237
110	Lafayette
   16 seed, R64	Pat	3	3–0
0–0	123.9
10	115.6
296	.6890
110	71.0
2	51.5
212	15.2
76	14.7
269	22.4
294	33.3
218	25.9
283	28.0
69	66.3
2	44.3
86	51.7
8	43.1
296	42.0
44	35.4
185	61.8
246	+0.33
44
111	North Carolina Central	MEAC	4	2–2
1–0	109.3
95	102.0
155	.6876
111	59.3
13	47.7
113	17.9
169	19.9
84	30.8
163	25.6
63	31.9
211	36.6
161	58.5
14	41.6
36	40.5
56	39.1
244	36.3
120	35.6
191	59.8
295	-0.9
233
112	Georgia Tech	ACC	1	0–1
0–0	111.3
72	103.9
178	.6871
112	43.7
276	53.2
246	15.0
71	13.3
302	47.5
1	17.2
10	23.8
298	44.7
259	47.9
150	48.1
170	20.0
322	40.0
260	23.8
309	42.6
292	61.1
267	-0.6
152
113	Quinnipiac	MAAC	1	1–0
0–0	99.1
225	92.6
36	.6867
113	49.0
157	46.2
79	21.6
274	18.5
121	30.3
173	13.5
2	38.5
123	21.2
17	38.5
310	36.0
4	53.8
6	37.0
211	25.0
301	51.9
332	64.5
160	+0.05
73
114	Connecticut	Amer	7	3–4
0–2	105.6
140	98.9
114	.6791
114	47.1
209	43.2
28	15.7
89	17.2
178	26.3
256	37.4
287	27.1
276	29.6
85	42.0
268	42.7
55	36.4
127	29.5
58	40.9
55	28.8
72	57.6
324	-1.0
260
115	Radford	BSth	2	1–1
0–0	99.3
224	93.1
40	.6773
115	50.0
126	41.1
14	19.5
223	16.6
208	36.6
49	25.3
58	40.9
100	33.1
128	56.2
26	38.1
9	26.2
286	32.4
103	36.5
116	28.8
72	67.2
79	-0.8
205
116	Minnesota	B10	4	1–3
0–2	114.6
42	107.5
219	.6762
116	51.9
88	54.3
270	16.1
100	17.9
151	29.9
182	34.4
238	27.7
264	27.8
68	50.3
102	52.6
253	36.8
116	38.5
233	32.3
201	33.3
139	67.7
68	-1.2
268
117	Memphis	Amer	3	1–2
1–1	111.1
76	104.3
184	.6753
117	47.3
204	46.8
90	14.6
57	15.1
257	31.5
145	34.0
233	16.8
327	51.0
300	49.2
122	45.0
105	28.3
263	33.3
116	28.6
259	36.3
207	66.0
111	-0.41
110
118	Robert Morris
   16 seed, R64	NEC	4	4–0
0–0	106.6
129	100.1
126	.6728
118	54.1
54	48.4
135	16.8
125	26.1
5	30.8
163	40.1
313	42.1
89	37.2
171	50.0
105	45.9
129	41.3
49	35.0
164	33.9
168	37.2
223	66.0
111	+0.32
47
119	Mississippi St.	SEC	3	1–2
1–1	95.0
272	89.3
11	.6711
119	49.6
143	50.7
196	23.5
300	23.5
19	16.0
328	31.6
184	43.3
79	42.8
235	49.5
117	43.8
75	33.3
181	42.9
292	24.6
306	33.8
152	63.9
178	-1.1
261
120	Mercer	SC	3	2–1
0–0	102.4
187	96.4
80	.6664
120	48.6
171	41.0
13	14.2
46	18.2
139	29.0
202	36.0
269	32.8
198	33.1
128	47.7
155	41.8
40	33.3
181	26.5
32	36.2
123	38.2
239	62.8
209	-0.9
226
121	Green Bay	Horz	3	1–2
0–0	95.5
270	90.5
21	.6519
121	42.0
293	42.1
19	19.0
207	18.5
121	30.3
173	27.3
98	30.7
220	50.0
297	45.6
210	42.0
43	22.4
313	28.3
52	30.1
241	31.5
114	63.3
196	-0.37
106
122	Kansas St.	B12	2	0–2
0–1	103.9
164	98.5
107	.6472
122	39.4
313	47.7
113	18.1
174	16.4
212	41.7
14	39.1
307	29.2
249	37.3
174	41.2
283	48.1
170	18.8
326	31.0
78	14.2
334	26.4
31	62.2
230	-0.8
188
123	Houston	Amer	4	3–1
2–0	104.6
156	99.2
116	.6468
123	51.5
98	47.0
98	23.5
300	18.2
139	34.4
81	29.9
148	33.5
183	26.7
56	50.5
91	42.6
54	35.2
156	36.8
205	45.5
25	35.0
177	61.4
258	-0.29
95
124	Louisiana	SB	5	4–1
2–0	104.9
148	99.9
119	.6377
124	49.3
146	45.2
60	19.1
210	16.2
223	40.0
24	25.4
61	41.6
93	32.5
120	46.4
191	42.3
48	36.2
135	34.1
138	36.7
113	32.5
127	67.1
80	-0.32
99
125	Mississippi
   11 seed, R64	SEC	3	1–2
0–1	106.4
132	101.3
148	.6374
125	45.1
253	54.4
272	15.6
85	18.4
126	34.7
75	26.2
79	37.8
130	43.8
243	44.2
236	42.3
48	31.3
217	47.2
325	33.2
178	42.6
292	70.8
19	-1.2
269
Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	Efg%	EfgD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
126	Nebraska	B10	3	0–3
0–2	103.2
174	98.2
102	.6373
126	37.6
323	48.7
144	15.9
92	19.5
94	38.3
38	28.4
116	41.0
99	46.4
270	37.7
317	44.2
84	25.0
297	37.5
220	27.0
277	37.1
221	64.6
153	-1.6
299
127	LSU
   9 seed, R64	SEC	3	1–2
1–1	109.1
96	104.0
180	.6346
127	49.7
140	50.0
175	20.4
245	15.0
261	35.8
59	37.4
287	47.6
51	35.5
153	44.9
222	48.4
178	39.0
81	35.5
179	35.5
140	33.3
139	64.6
153	-0.9
238
128	Colorado St.	MWC	5	3–2
2–0	105.5
142	100.7
140	.6305
128	45.8
235	49.1
157	14.2
46	16.1
226	32.3
124	25.6
63	36.1
148	30.9
107	46.5
188	44.4
89	29.6
244	39.3
248	33.1
182	32.0
118	66.6
97	+0.20
59
129	Louisiana Tech	CUSA	4	3–1
1–0	101.4
201	96.9
85	.6283
129	48.3
176	49.3
165	13.1
24	21.9
41	28.5
214	28.8
129	25.1
291	29.6
85	52.4
64	49.7
208	27.0
279	32.4
103	34.4
158	30.9
102	70.2
25	-0.6
148
130	Southern Illinois	MVC	2	1–1
0–0	88.9
307	85.1
4	.6246
130	39.0
315	43.2
28	20.4
245	20.4
71	30.3
173	21.7
30	28.0
262	46.6
272	38.5
310	44.1
80	27.3
275	27.6
46	22.0
319	33.0
135	61.5
254	-0.21
90
131	Oregon St.	P12	2	0–2
0–1	105.1
145	100.6
138	.6239
131	48.7
167	48.5
139	15.9
92	24.3
12	28.4
215	39.1
307	28.9
256	48.5
286	45.2
220	49.2
197	36.6
121	31.6
90	36.0
128	36.9
216	64.8
147	-1.4
275
132	UAB
   14 seed, R32	CUSA	5	3–2
0–2	102.8
181	98.4
105	.6226
132	49.1
150	47.7
113	19.1
210	16.9
190	33.7
93	25.7
66	29.1
250	20.9
16	46.6
185	48.1
170	36.6
121	31.2
83	29.8
245	33.0
135	62.0
237	-1.1
262
133	Saint Joseph's	A10	3	1–2
1–1	95.7
266	91.7
33	.6195
133	40.8
305	44.3
50	16.4
111	17.9
151	23.5
284	25.5
62	42.3
87	32.3
117	40.0
294	48.2
176	28.3
263	24.6
18	32.5
197	34.1
162	66.6
97	-1.0
259
134	NJIT	Ind	2	2–0
0–0	115.1
40	110.6
252	.6120
134	55.7
38	50.4
190	17.7
161	15.5
244	28.6
208	23.6
41	48.1
47	35.7
155	53.3
53	45.9
129	39.1
80	39.5
252	43.4
40	33.9
154	69.2
37	+0.03
74
135	Sam Houston St.	Slnd	5	3–2
1–1	102.7
185	98.8
110	.6101
135	43.8
272	48.1
125	18.8
200	18.8
113	34.3
82	26.2
79	56.7
12	48.5
286	42.3
266	48.1
170	30.8
224	32.1
96	38.9
78	30.7
100	67.9
59	-0.7
168
136	Bowling Green	MAC	4	2–2
0–1	118.0
28	113.6
280	.6083
136	54.1
54	50.6
195	17.1
137	13.3
302	35.8
59	32.2
200	33.2
188	33.8
134	48.1
147	47.1
156	45.5
19	37.2
213	30.0
242	40.2
270	63.4
191	-1.2
267
137	Louisiana Monroe	SB	5	3–2
1–1	96.8
253	93.4
44	.6027
137	43.3
281	41.5
17	20.1
238	15.5
244	39.1
29	26.9
93	25.5
288	28.4
71	40.3
293	39.3
17	34.2
170	29.9
62	27.0
277	38.9
248	62.0
237	-1.4
278
138	UC Irvine
   13 seed, R64	BW	5	4–1
1–1	102.8
180	99.3
117	.5987
138	47.0
211	42.4
23	13.5
33	13.5
298	28.3
217	30.9
171	46.6
54	31.2
108	46.4
191	40.6
23	32.2
200	31.4
86	32.7
191	28.9
77	61.8
246	+0.14
63
139	UNC Wilmington	CAA	3	1–2
0–0	113.0
53	109.1
240	.5982
139	52.6
73	47.2
103	13.4
28	15.9
233	24.8
270	38.5
301	30.3
230	37.6
177	47.7
155	40.3
19	44.4
25	44.7
305	25.7
294	26.0
28	68.7
44	-0.6
149
140	Iona	MAAC	4	2–2
0–0	112.8
56	109.3
242	.5909
140	50.8
113	50.2
186	17.0
135	14.6
275	31.4
146	33.1
217	37.7
132	31.7
112	47.1
173	46.7
150	37.0
113	39.0
242	44.3
34	29.7
85	70.7
20	-0.5
122
141	Weber St.	BSky	3	1–2
1–1	101.0
205	97.9
95	.5897
141	51.6
96	48.3
133	22.0
285	15.3
250	28.0
222	31.3
178	45.9
58	38.2
185	46.9
181	51.6
242	39.3
79	26.9
37	38.4
86	29.2
81	63.2
200	-1.5
286
142	Long Beach St.	BW	3	2–1
2–0	103.2
173	100.0
123	.5881
142	45.8
235	51.9
221	18.8
200	19.8
86	36.6
49	26.3
82	38.0
129	39.4
201	50.0
105	55.3
293	25.8
292	31.1
80	37.3
98	39.4
256	63.4
191	-0.47
118
143	Eastern Washington
   13 seed, R64	BSky	5	5–0
2–0	112.6
59	109.2
241	.5870
143	57.0
30	54.3
270	16.0
97	17.1
183	32.8
114	25.9
71	32.1
209	39.6
205	55.2
30	50.8
223	39.7
65	41.4
279	43.0
42	31.1
105	69.4
34	+0.6
27
144	Furman	SC	4	3–1
0–0	104.2
159	101.4
151	.5777
144	50.5
119	42.2
21	17.2
144	18.4
126	32.2
129	36.1
272	35.7
151	39.8
206	45.8
207	40.6
23	39.7
65	30.1
67	34.2
163	35.4
185	63.1
201	-0.33
101
145	Central Michigan	MAC	4	1–3
0–1	112.3
64	109.5
244	.5713
145	50.2
125	59.0
316	12.1
17	18.7
116	25.7
261	35.9
266	30.5
226	38.9
193	53.9
47	54.0
275	29.2
249	46.5
318	36.6
114	32.1
121	65.7
123	-1.0
258
146	North Florida
   16 seed, R68	ASun	3	2–1
0–0	100.2
213	98.0
98	.5627
146	48.7
167	43.3
32	20.7
252	13.8
286	32.7
116	28.6
122	48.7
42	34.4
143	51.6
71	45.8
123	29.9
242	24.5
17	42.4
43	27.2
43	66.6
97	+0.12
65
147	Portland	WCC	3	1–2
0–0	107.0
123	104.7
194	.5623
147	49.3
146	53.4
253	18.7
193	19.8
86	36.3
56	34.1
234	47.7
49	43.6
241	54.2
42	52.0
246	25.0
297	37.3
216	29.1
253	34.2
163	61.7
250	-0.00
78
148	Syracuse	ACC	1	0–1
0–1	92.5
287	90.5
22	.5622
148	36.3
328	48.4
135	17.7
161	14.7
269	31.1
152	30.0
151	29.0
255	20.6
14	34.9
326	45.9
129	26.3
285	34.6
153	30.6
229	41.3
279	68.1
54	-0.30
97
149	Eastern Michigan	MAC	5	3–2
1–0	104.5
157	102.3
159	.5615
149	45.2
250	48.0
122	13.0
22	23.3
24	36.0
58	40.2
315	30.3
230	36.6
161	46.1
199	46.1
136	29.1
252	35.8
186	35.0
150	24.5
19	64.6
153	-0.18
88
150	San Diego	WCC	1	0–1
0–0	97.7
246	95.7
72	.5580
150	34.2
332	47.7
113	15.0
71	22.5
33	44.2
4	26.9
93	15.0
329	25.6
43	34.8
328	40.6
23	21.4
318	45.5
311	23.3
314	25.6
24	54.0
333	-0.8
185
Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	Efg%	EfgD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
151	Eastern Kentucky	OVC	2	1–1
0–0	102.7
184	100.7
141	.5561
151	57.7
23	55.2
282	16.3
108	21.1
58	9.8
332	32.8
210	23.7
299	21.7
20	61.7
4	52.4
251	36.0
142	39.5
252	51.5
6	40.6
274	60.3
281	-0.8
190
152	Siena	MAAC	2	1–1
0–0	104.7
152	102.7
161	.5554
152	51.6
96	50.0
175	14.4
50	23.2
25	40.0
24	36.1
272	11.9
332	34.7
146	53.8
48	54.8
285	30.3
234	28.2
51	26.2
290	38.6
244	59.9
293	-0.8
196
153	Hampton
   16 seed, R64	MEAC	6	5–1
0–1	101.4
202	99.5
118	.5552
153	49.7
140	46.1
77	17.3
149	19.6
91	31.1
152	30.0
151	58.0
9	44.6
256	47.6
161	45.7
120	36.2
135	31.3
85	31.3
221	28.0
61	71.3
14	-0.6
146
154	Appalachian St.	SB	2	2–0
2–0	105.5
141	103.6
172	.5516
154	53.8
59	45.4
62	19.8
232	24.4
10	24.6
272	37.8
289	33.7
180	38.0
181	52.7
57	47.4
160	36.7
120	26.7
34	47.1
19	27.8
57	64.7
149	+0.14
64
155	Middle Tennessee	CUSA	7	4–3
1–1	102.4
188	100.6
137	.5510
155	46.6
217	50.3
188	17.1
137	20.4
71	31.4
146	30.6
164	36.3
146	34.3
139	41.6
275	49.2
197	36.5
125	35.4
175	38.3
89	28.4
66	60.1
284	-0.7
158
156	UC Riverside	BW	3	0–3
0–2	94.0
278	92.5
35	.5481
156	45.7
241	44.0
43	18.0
173	16.9
190	25.0
268	28.7
125	27.4
272	49.7
295	47.5
165	45.7
120	28.6
256	27.3
39	38.4
86	36.9
216	63.8
179	-2.1
325
157	Harvard
   13 seed, R64	Ivy	3	2–1
1–1	103.7
165	102.1
157	.5458
157	45.8
235	46.9
93	16.2
103	20.8
64	35.1
71	34.4
238	31.4
213	36.1
159	47.3
169	43.3
63	28.3
263	36.2
192	29.5
248	32.6
129	58.1
319	-0.45
114
158	William & Mary	CAA	4	2–2
0–0	110.3
87	108.8
234	.5388
158	52.2
79	56.7
298	16.1
100	20.2
76	27.8
228	31.1
174	35.4
155	28.7
78	46.4
191	54.4
283	38.6
87	39.8
259	50.4
10	43.9
307	61.2
265	-0.39
107
159	Clemson	ACC	2	0–2
0–1	112.3
62	110.9
256	.5359
159	45.6
243	61.6
326	15.5
83	16.3
218	42.1
8	26.0
74	24.6
293	47.5
277	45.6
210	65.6
331	30.6
229	36.8
205	28.6
259	38.4
242	64.1
175	-0.8
206
160	St. Francis NY	NEC	4	2–2
0–0	106.2
137	104.9
197	.5332
160	47.0
211	48.3
133	18.3
181	18.0
149	42.1
8	27.9
110	37.4
138	47.8
280	48.4
141	46.6
146	29.5
246	35.1
170	33.2
178	27.8
57	65.8
117	-0.8
200
161	Washington St.	P12	3	1–2
1–1	115.4
39	114.2
285	.5296
161	50.0
126	56.5
296	12.0
14	15.5
244	20.6
309	36.7
278	30.8
219	39.4
201	49.2
122	53.7
268	34.8
161	42.6
290	26.7
283	27.6
49	64.5
160	-0.9
234
162	Canisius	MAAC	2	1–1
0–0	102.9
179	101.9
154	.5284
162	52.4
76	47.0
98	21.4
268	18.5
121	28.3
217	31.5
182	37.1
142	27.1
61	50.7
88	47.6
163	36.8
116	30.9
75	36.2
123	46.6
317	69.0
41	-0.9
213
163	Pittsburgh	ACC	4	0–4
0–2	104.0
162	103.0
166	.5273
163	47.4
202	48.8
147	17.9
169	14.3
283	29.9
182	30.3
159	30.6
224	49.5
291	50.4
95	45.3
112	27.8
266	38.9
240	34.4
158	26.5
33	62.0
237	-1.6
300
164	Albany
   14 seed, R64	AE	3	3–0
0–0	102.4
189	101.4
150	.5262
164	47.8
188	51.3
207	16.6
117	18.8
113	34.7
75	20.0
19	34.4
168	19.6
9	46.8
183	44.2
84	33.3
181	40.3
268	30.6
229	43.8
306	60.1
284	+0.21
58
165	Brown	Ivy	2	0–2
0–2	108.9
98	107.9
221	.5248
165	51.0
104	51.8
217	21.3
265	16.7
201	31.9
136	36.2
274	41.9
92	42.0
231	51.5
72	50.0
209	33.3
181	37.5
220	37.1
100	28.6
68	68.3
50	-1.3
272
166	Stony Brook	AE	4	2–2
0–0	102.0
195	101.3
147	.5179
166	44.7
260	46.4
84	16.8
125	17.2
178	36.6
49	29.4
136	40.4
103	28.0
69	41.4
278	42.4
53	34.2
170	37.3
216	33.3
175	29.8
87	66.4
101	-0.26
93
167	Penn	Ivy	3	2–1
2–1	101.1
204	100.8
143	.5062
167	52.9
65	49.0
153	19.3
217	18.8
113	17.9
320	27.3
98	41.3
95	40.0
207	46.2
197	49.3
200	44.4
25	32.5
106	32.6
193	51.3
331	63.4
191	-0.7
173
168	Gardner Webb	BSth	4	2–2
0–0	108.1
106	108.2
228	.4971
168	49.3
146	51.4
211	16.0
97	19.3
98	31.4
146	41.9
320	45.0
62	24.1
34	51.2
78	52.0
246	31.2
220	33.3
116	41.9
47	26.9
38	66.8
91	-0.45
113
169	Delaware	CAA	1	0–1
0–0	100.7
207	101.0
145	.4895
169	50.9
108	63.1
329	20.3
243	23.5
19	26.7
249	5.6
1	22.6
310	40.5
212	50.0
105	55.2
290	36.4
127	53.8
330	20.8
326	31.0
103	65.2
134	-0.7
170
170	Saint Francis	NEC	3	1–2
0–0	100.4
210	100.9
144	.4832
170	45.0
255	46.3
82	18.2
177	17.6
163	32.4
120	34.3
236	35.0
160	19.5
8	47.7
155	46.0
133	26.4
284	31.1
80	33.1
182	35.1
180	63.5
186	-0.6
138
171	Bucknell	Pat	3	1–2
0–0	111.1
77	111.8
263	.4804
171	46.5
219	50.9
201	14.1
40	9.2
331	40.2
22	21.1
25	43.8
71	38.9
193	44.1
240	51.6
242	34.5
165	32.7
109	31.4
218	28.0
61	65.8
117	-0.9
222
172	Western Kentucky	CUSA	4	2–2
1–1	95.7
265	96.4
79	.4794
172	47.9
185	46.7
88	20.8
254	20.8
64	29.7
192	33.6
226	33.0
194	28.5
73	43.8
246	45.9
129	37.7
104	32.4
103	32.1
204	31.1
105	62.9
207	-0.9
217
173	New Mexico	MWC	2	1–1
1–0	90.0
300	90.9
27	.4738
173	43.7
276	46.9
93	23.1
298	17.6
163	34.8
74	20.3
21	38.8
120	36.1
159	47.6
161	43.3
63	25.0
297	35.1
170	38.8
80	38.1
238	63.6
184	-0.7
175
174	UC Davis	BW	5	3–2
2–0	106.5
131	107.5
218	.4736
174	51.0
104	50.0
175	17.6
155	19.6
91	25.3
267	35.2
255	48.3
46	32.8
122	45.9
202	48.6
184	39.4
76	35.2
172	39.2
74	34.0
156	61.4
258	-0.36
104
175	Montana	BSky	5	3–2
1–0	105.0
147	106.1
208	.4718
175	50.0
126	48.7
144	16.1
100	16.7
201	29.0
202	28.7
125	34.5
165	40.7
215	54.0
45	47.1
156	29.2
249	34.4
144	39.7
67	35.4
185	61.3
263	-0.6
132
Rk	Team	Conf	G	Rec	AdjOE	AdjDE	Barthag	Efg%	EfgD%	TOR	TORD	ORB	DRB	FTR	FTRD	2P%	2P%D	3P%	3P%D	3PR	3PRD	Adj T.	WAB
176	Grand Canyon	WAC	2	1–1
1–0	110.3
88	111.8
262	.4602
176	49.1
150	53.0
242	13.7
37	15.2
252	19.0
315	27.5
103	45.9
58	26.3
51	56.9
22	48.7
188	23.1
310	40.5
272	35.1
147	35.6
191	70.3
23	+0.06
70
177	Oral Roberts	Sum	3	2–1
0–0	107.3
117	109.0
235	.4558
177	52.0
85	48.0
122	15.3
80	12.7
312	22.1
298	31.8
189	44.9
64	27.5
62	47.2
172	47.0
155	43.6
30	34.1
138	26.5
286	24.7
21	65.3
132	-0.8
182
178	South Dakota	Sum	2	1–1
0–0	103.6
166	105.3
200	.4547
178	50.5
119	53.7
259	14.4
50	13.6
294	20.6
309	17.1
9	62.1
6	47.2
276	52.3
66	50.9
229	31.6
209	37.7
222	36.9
107	49.1
326	68.8
43	-0.6
134
179	Toledo	MAC	3	1–2
0–1	104.9
149	106.5
212	.4547
179	44.8
256	48.1
125	21.6
274	10.3
329	41.8
11	30.8
168	39.9
110	32.8
122	44.2
236	50.4
217	31.4
215	29.4
56	20.2
328	36.0
203	67.0
84	-1.1
265
180	Southeast Missouri St.	OVC	1	0–1
0–0	109.1
97	110.9
254	.4543
180	52.2
79	50.0
175	24.3
310	11.4
326	27.6
235	26.3
82	77.8
1	48.3
285	50.0
105	44.4
89	38.5
91	46.2
314	28.9
256	22.4
11	69.2
37	-0.8
194
181	Sacramento St.	BSky	5	2–3
0–2	111.6
66	113.6
281	.4482
181	56.2
34	53.5
256	13.5
33	17.7
162	22.1
298	37.2
286	37.4
138	34.3
139	52.4
64	49.4
203	44.3
27	40.4
270	27.2
273	36.5
210	60.7
275	-2.3
329
182	New Hampshire	AE	3	1–2
0–0	104.6
153	106.7
214	.4436
182	52.1
83	52.0
227	16.6
117	15.6
242	26.7
249	23.7
43	30.7
220	48.6
289	43.9
243	54.3
280	42.6
36	32.1
96	41.0
54	37.8
234	62.4
224	-0.6
143
183	USC	P12	3	1–2
0–1	108.8
100	111.2
257	.4395
183	58.6
16	55.0
281	25.5
315	15.7
238	29.9
182	37.0
282	34.2
173	27.5
62	51.0
83	49.6
206	48.1
12	44.8
307	35.5
140	30.7
100	66.3
103	-0.46
115
184	Air Force	MWC	3	1–2
0–1	106.6
130	109.1
239	.4330
184	54.7
47	54.9
278	18.1
174	20.7
67	23.5
284	31.1
174	27.2
274	39.5
204	58.1
16	54.8
285	32.1
202	36.7
202	33.5
173	52.0
333	65.4
130	-1.1
263
185	Arkansas Pine Bluff	SWAC	1	1–0
1–0	113.2
50	115.9
300	.4326
185	73.3
1	52.5
233	27.1
324	14.9
264	34.6
77	27.8
107	22.4
311	44.1
251	58.6
13	47.8
167	58.6
2	46.2
314	50.0
11	22.0
8	67.3
76	+0.02
75
186	Rutgers	B10	2	0–2
0–1	107.2
118	109.8
249	.4320
186	52.6
73	60.4
324	20.2
240	13.4
300	32.3
124	21.0
24	19.7
317	25.2
39	54.5
38	58.5
314	31.0
222	42.0
286	24.8
303	43.5
304	67.9
59	-0.9
243
187	Northern Arizona	BSky	5	4–1
2–0	94.8
273	97.1
87	.4313
187	41.9
297	46.1
77	17.1
137	15.8
235	41.8
11	26.6
89	30.5
226	23.0
27	39.5
299	45.6
115	31.5
213	31.4
86	30.5
234	36.2
206	64.1
175	-0.5
123
188	FIU	CUSA	4	3–1
2–0	95.8
263	98.1
100	.4305
188	49.1
150	47.9
120	20.8
254	20.8
64	27.3
241	31.1
174	37.4
138	34.9
148	48.6
134	42.0
43	33.3
181	39.0
242	29.9
243	35.8
199	66.7
95	-0.35
103
189	Texas Southern
   15 seed, R64	SWAC	5	5–0
2–0	112.8
55	115.9
298	.4246
189	57.4
26	48.8
147	15.4
82	15.4
249	34.6
77	25.8
69	55.6
13	33.3
130	55.2
30	47.6
163	43.1
34	34.5
147	23.5
311	29.3
83	68.2
52	+0.16
61
190	Binghamton	AE	1	0–1
0–0	95.7
268	98.3
104	.4227
190	49.0
157	43.3
32	26.9
323	19.0
108	29.0
202	38.5
301	28.6
258	55.8
311	45.5
214	44.1
80	37.5
106	27.8
49	32.7
191	34.6
172	63.6
184	-0.7
156
191	Cal Poly	BW	2	0–2
0–1	94.6
274	97.3
89	.4210
191	41.4
299	51.8
217	10.5
4	17.5
168	26.0
258	14.9
4	18.9
322	45.8
264	44.2
236	50.8
223	23.5
307	36.4
195	30.6
229	26.5
33	58.9
310	-1.2
271
192	Georgia Southern	SB	4	2–2
1–1	88.4
309	91.0
28	.4181
192	38.9
317	43.2
28	16.5
115	22.0
40	32.0
133	34.7
244	37.5
135	30.7
104	40.4
290	44.7
97	25.0
297	26.9
37	50.0
11	33.7
150	59.1
306	-0.7
178
193	Northwestern St.	Slnd	4	2–2
1–1	110.7
79	114.0
283	.4146
193	55.5
39	51.6
